date	country	cases	deaths	day_of_epidemie	name	alpha3Code	callingCodes	altSpellings	region	population	latlng	area	name_as_list	names
2020-03-26	china	81782	3291	65	China	CHN	['86']	"['CN', 'Zhōngguó', 'Zhongguo', 'Zhonghua', ""People's Republic of China"", '中华人民共和国', 'Zhōnghuá Rénmín Gònghéguó']"	Asia	1377422166	[35.0, 105.0]	9640011.0	['China']	"['china', ' cn', ' zhōngguó', ' zhongguo', ' zhonghua', ' ""peoples republic of china""', ' 中华人民共和国', ' zhōnghuá rénmín gònghéguó']"
2020-03-27	china	81897	3296	66	China	CHN	['86']	"['CN', 'Zhōngguó', 'Zhongguo', 'Zhonghua', ""People's Republic of China"", '中华人民共和国', 'Zhōnghuá Rénmín Gònghéguó']"	Asia	1377422166	[35.0, 105.0]	9640011.0	['China']	"['china', ' cn', ' zhōngguó', ' zhongguo', ' zhonghua', ' ""peoples republic of china""', ' 中华人民共和国', ' zhōnghuá rénmín gònghéguó']"
2020-02-20	korea (republic of)	104	1	1	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-02-21	korea (republic of)	204	2	2	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-02-22	korea (republic of)	433	2	3	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-02-23	korea (republic of)	602	6	4	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-02-24	korea (republic of)	833	8	5	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-02-25	korea (republic of)	977	10	6	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-02-26	korea (republic of)	1261	12	7	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-02-27	korea (republic of)	1766	13	8	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-02-28	korea (republic of)	2337	13	9	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-02-29	korea (republic of)	3150	16	10	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-01	korea (republic of)	3736	17	11	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-02	korea (republic of)	4335	28	12	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-03	korea (republic of)	5186	28	13	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-04	korea (republic of)	5621	35	14	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-05	korea (republic of)	6088	35	15	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-06	korea (republic of)	6593	42	16	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-07	korea (republic of)	7041	44	17	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-08	korea (republic of)	7314	50	18	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-09	korea (republic of)	7478	53	19	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-10	korea (republic of)	7513	54	20	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-11	korea (republic of)	7755	60	21	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-12	korea (republic of)	7869	66	22	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-13	korea (republic of)	7979	66	23	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-14	korea (republic of)	8086	72	24	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-15	korea (republic of)	8162	75	25	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-16	korea (republic of)	8236	75	26	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-17	korea (republic of)	8320	81	27	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-18	korea (republic of)	8413	84	28	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-19	korea (republic of)	8565	91	29	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-20	korea (republic of)	8652	94	30	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-21	korea (republic of)	8799	102	31	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-22	korea (republic of)	8961	111	32	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-23	korea (republic of)	8961	111	33	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-24	korea (republic of)	9037	120	34	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-25	korea (republic of)	9137	126	35	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-26	korea (republic of)	9241	131	36	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-03-27	korea (republic of)	9332	139	37	Korea (Republic of)	KOR	['82']	['KR', 'Republic of Korea']	Asia	50801405	[37.0, 127.5]	100210.0	['Korea (Republic of)']	['korea (republic of)', ' kr', ' republic of korea']
2020-02-21	japan	105	1	1	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-02-22	japan	122	1	2	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-02-23	japan	147	1	3	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-02-24	japan	159	1	4	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-02-25	japan	170	1	5	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-02-26	japan	189	2	6	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-02-27	japan	214	4	7	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-02-28	japan	228	4	8	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-02-29	japan	241	5	9	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-01	japan	256	6	10	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-02	japan	274	6	11	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-03	japan	293	6	12	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-04	japan	331	6	13	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-05	japan	360	6	14	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-06	japan	420	6	15	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-07	japan	461	6	16	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-08	japan	502	6	17	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-09	japan	511	10	18	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-10	japan	581	10	19	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-11	japan	639	15	20	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-12	japan	639	16	21	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-13	japan	701	19	22	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-14	japan	773	22	23	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-15	japan	839	22	24	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-16	japan	839	27	25	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-17	japan	878	29	26	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-18	japan	889	29	27	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-19	japan	924	29	28	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-20	japan	963	33	29	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-21	japan	1007	35	30	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-22	japan	1101	41	31	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-23	japan	1128	42	32	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-24	japan	1193	43	33	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-25	japan	1307	45	34	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-26	japan	1387	47	35	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-03-27	japan	1468	49	36	Japan	JPN	['81']	['JP', 'Nippon', 'Nihon']	Asia	126960000	[36.0, 138.0]	377930.0	['Japan']	['japan', ' jp', ' nippon', ' nihon']
2020-02-23	italy	155	3	1	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-02-24	italy	229	7	2	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-02-25	italy	322	10	3	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-02-26	italy	453	12	4	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-02-27	italy	655	17	5	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-02-28	italy	888	21	6	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-02-29	italy	1128	29	7	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-01	italy	1694	34	8	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-02	italy	2036	52	9	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-03	italy	2502	79	10	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-04	italy	3089	107	11	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-05	italy	3858	148	12	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-06	italy	4636	197	13	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-07	italy	5883	233	14	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-08	italy	7375	366	15	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-09	italy	9172	463	16	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-10	italy	10149	631	17	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-11	italy	12462	827	18	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-12	italy	12462	827	19	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-13	italy	17660	1266	20	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-14	italy	21157	1441	21	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-15	italy	24747	1809	22	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-16	italy	27980	2158	23	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-17	italy	31506	2503	24	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
2020-03-18	italy	35713	2978	25	Italy	ITA	['39']	['IT', 'Italian Republic', 'Repubblica italiana']	Europe	60665551	[42.83333333, 12.83333333]	301336.0	['Italy']	['italy', ' it', ' italian republic', ' repubblica italiana']
